mp_id,center_element,sample_name,site_equivalence_tag
mp-37216,F,mp-37216__mp-37216-EXAFS-F-K,equivalent
mp-37216,Pb,mp-37216__mp-37216-EXAFS-Pb-K,single_site
mp-3721,Hf,mp-3721__mp-3721-EXAFS-Hf-K,equivalent
mp-3721,O,mp-3721__mp-3721-EXAFS-O-K,equivalent
mp-3721,Sr,mp-3721__mp-3721-EXAFS-Sr-K,equivalent
mp-37233,Cd,mp-37233__mp-37233-EXAFS-Cd-K,equivalent
mp-37233,Nd,mp-37233__mp-37233-EXAFS-Nd-K,equivalent
mp-37233,S,mp-37233__mp-37233-EXAFS-S-K,equivalent
mp-37267,Y,mp-37267__mp-37267-EXAFS-Y-K,near_equivalent
mp-3726,Ga,mp-3726__mp-3726-EXAFS-Ga-K,single_site
mp-3726,Pt,mp-3726__mp-3726-EXAFS-Pt-K,single_site
mp-3727,Nb,mp-3727__mp-3727-EXAFS-Nb-K,equivalent
mp-37307,Na,mp-37307__mp-37307-EXAFS-Na-K,single_site
mp-37307,O,mp-37307__mp-37307-EXAFS-O-K,equivalent
mp-37307,W,mp-37307__mp-37307-EXAFS-W-K,equivalent
mp-37312,La,mp-37312__mp-37312-EXAFS-La-K,near_equivalent
mp-37312,Na,mp-37312__mp-37312-EXAFS-Na-K,equivalent
mp-3731,Li,mp-3731__mp-3731-EXAFS-Li-K,equivalent
mp-3731,Nb,mp-3731__mp-3731-EXAFS-Nb-K,equivalent
mp-3731,O,mp-3731__mp-3731-EXAFS-O-K,equivalent
mp-3732,C,mp-3732__mp-3732-EXAFS-C-K,equivalent
mp-3732,S,mp-3732__mp-3732-EXAFS-S-K,equivalent
mp-3732,Ti,mp-3732__mp-3732-EXAFS-Ti-K,equivalent
mp-37331,Co,mp-37331__mp-37331-EXAFS-Co-K,equivalent
mp-37331,Sr,mp-37331__mp-37331-EXAFS-Sr-K,equivalent
mp-3733,Be,mp-3733__mp-3733-EXAFS-Be-K,equivalent
mp-3735,Gd,mp-3735__mp-3735-EXAFS-Gd-K,equivalent
mp-3735,P,mp-3735__mp-3735-EXAFS-P-K,equivalent
mp-37381,F,mp-37381__mp-37381-EXAFS-F-K,single_site
mp-37381,O,mp-37381__mp-37381-EXAFS-O-K,single_site
mp-37381,Sm,mp-37381__mp-37381-EXAFS-Sm-K,single_site
mp-37386,La,mp-37386__mp-37386-EXAFS-La-K,equivalent
mp-37386,S,mp-37386__mp-37386-EXAFS-S-K,equivalent
mp-37386,Sm,mp-37386__mp-37386-EXAFS-Sm-K,equivalent
mp-37399,Nb,mp-37399__mp-37399-EXAFS-Nb-K,single_site
mp-37405,Cu,mp-37405__mp-37405-EXAFS-Cu-K,single_site
mp-37430,O,mp-37430__mp-37430-EXAFS-O-K,near_equivalent
mp-37449,Ag,mp-37449__mp-37449-EXAFS-Ag-K,single_site
mp-37449,Nd,mp-37449__mp-37449-EXAFS-Nd-K,near_equivalent
mp-3744,Na,mp-3744__mp-3744-EXAFS-Na-K,equivalent
mp-3744,Nb,mp-3744__mp-3744-EXAFS-Nb-K,equivalent
mp-3744,O,mp-3744__mp-3744-EXAFS-O-K,equivalent
mp-37473,O,mp-37473__mp-37473-EXAFS-O-K,equivalent
mp-37473,Ti,mp-37473__mp-37473-EXAFS-Ti-K,equivalent
mp-37478,Ag,mp-37478__mp-37478-EXAFS-Ag-K,single_site
mp-37478,La,mp-37478__mp-37478-EXAFS-La-K,near_equivalent
mp-37478,S,mp-37478__mp-37478-EXAFS-S-K,near_equivalent
mp-3747,Al,mp-3747__mp-3747-EXAFS-Al-K,equivalent
mp-3747,C,mp-3747__mp-3747-EXAFS-C-K,equivalent
mp-37480,Li,mp-37480__mp-37480-EXAFS-Li-K,equivalent
mp-37480,Sb,mp-37480__mp-37480-EXAFS-Sb-K,equivalent
mp-37480,Se,mp-37480__mp-37480-EXAFS-Se-K,equivalent
mp-3748,Al,mp-3748__mp-3748-EXAFS-Al-K,single_site
mp-3748,Cu,mp-3748__mp-3748-EXAFS-Cu-K,single_site
mp-3748,O,mp-3748__mp-3748-EXAFS-O-K,equivalent
mp-37496,Ce,mp-37496__mp-37496-EXAFS-Ce-K,near_equivalent
mp-37496,Na,mp-37496__mp-37496-EXAFS-Na-K,single_site
mp-37498,N,mp-37498__mp-37498-EXAFS-N-K,equivalent
mp-37514,Cu,mp-37514__mp-37514-EXAFS-Cu-K,single_site
mp-37514,O,mp-37514__mp-37514-EXAFS-O-K,equivalent
mp-37514,Sr,mp-37514__mp-37514-EXAFS-Sr-K,single_site
mp-3751,Al,mp-3751__mp-3751-EXAFS-Al-K,equivalent
mp-3751,Tl,mp-3751__mp-3751-EXAFS-Tl-K,equivalent
mp-37520,Ca,mp-37520__mp-37520-EXAFS-Ca-K,equivalent
mp-37520,Pr,mp-37520__mp-37520-EXAFS-Pr-K,equivalent
mp-37520,Te,mp-37520__mp-37520-EXAFS-Te-K,equivalent
mp-37550,Mg,mp-37550__mp-37550-EXAFS-Mg-K,near_equivalent
mp-3758,Eu,mp-3758__mp-3758-EXAFS-Eu-K,single_site
mp-3758,Ni,mp-3758__mp-3758-EXAFS-Ni-K,equivalent
mp-3758,P,mp-3758__mp-3758-EXAFS-P-K,equivalent
mp-3759,Ge,mp-3759__mp-3759-EXAFS-Ge-K,equivalent
mp-3759,Mg,mp-3759__mp-3759-EXAFS-Mg-K,equivalent
mp-3759,O,mp-3759__mp-3759-EXAFS-O-K,equivalent
mp-375,O,mp-375__mp-375-EXAFS-O-K,equivalent
mp-375,U,mp-375__mp-375-EXAFS-U-K,single_site
mp-37605,Li,mp-37605__mp-37605-EXAFS-Li-K,equivalent
mp-37605,Nd,mp-37605__mp-37605-EXAFS-Nd-K,equivalent
mp-37605,Se,mp-37605__mp-37605-EXAFS-Se-K,equivalent
mp-37614,Ni,mp-37614__mp-37614-EXAFS-Ni-K,equivalent
mp-37620,Li,mp-37620__mp-37620-EXAFS-Li-K,equivalent
mp-37620,Mn,mp-37620__mp-37620-EXAFS-Mn-K,equivalent
mp-37620,O,mp-37620__mp-37620-EXAFS-O-K,equivalent
mp-3762,Cu,mp-3762__mp-3762-EXAFS-Cu-K,equivalent
mp-3762,S,mp-3762__mp-3762-EXAFS-S-K,equivalent
mp-3762,V,mp-3762__mp-3762-EXAFS-V-K,single_site
mp-3764,P,mp-3764__mp-3764-EXAFS-P-K,equivalent
mp-37657,Ca,mp-37657__mp-37657-EXAFS-Ca-K,equivalent
mp-37657,Si,mp-37657__mp-37657-EXAFS-Si-K,equivalent
mp-3768,K,mp-3768__mp-3768-EXAFS-K-K,equivalent
mp-37692,Ru,mp-37692__mp-37692-EXAFS-Ru-K,equivalent
mp-37693,Eu,mp-37693__mp-37693-EXAFS-Eu-K,equivalent
mp-37693,Nd,mp-37693__mp-37693-EXAFS-Nd-K,equivalent
mp-37693,S,mp-37693__mp-37693-EXAFS-S-K,equivalent
mp-37695,N,mp-37695__mp-37695-EXAFS-N-K,single_site
mp-376,Pr,mp-376__mp-376-EXAFS-Pr-K,single_site
mp-376,Sn,mp-376__mp-376-EXAFS-Sn-K,equivalent
mp-3770,Li,mp-3770__mp-3770-EXAFS-Li-K,equivalent
mp-37710,Sb,mp-37710__mp-37710-EXAFS-Sb-K,single_site
mp-37710,Tl,mp-37710__mp-37710-EXAFS-Tl-K,single_site
mp-3771,Mg,mp-3771__mp-3771-EXAFS-Mg-K,equivalent
mp-3771,O,mp-3771__mp-3771-EXAFS-O-K,equivalent
mp-3771,Ti,mp-3771__mp-3771-EXAFS-Ti-K,equivalent
mp-37737,F,mp-37737__mp-37737-EXAFS-F-K,equivalent
mp-37737,Hf,mp-37737__mp-37737-EXAFS-Hf-K,single_site
mp-37737,Ti,mp-37737__mp-37737-EXAFS-Ti-K,single_site
mp-37741,Ba,mp-37741__mp-37741-EXAFS-Ba-K,equivalent
mp-37741,La,mp-37741__mp-37741-EXAFS-La-K,equivalent
mp-37741,Se,mp-37741__mp-37741-EXAFS-Se-K,equivalent
mp-37747,Li,mp-37747__mp-37747-EXAFS-Li-K,equivalent
mp-37747,S,mp-37747__mp-37747-EXAFS-S-K,equivalent
mp-3775,F,mp-3775__mp-3775-EXAFS-F-K,equivalent
mp-3775,Si,mp-3775__mp-3775-EXAFS-Si-K,equivalent
mp-37779,Cu,mp-37779__mp-37779-EXAFS-Cu-K,single_site
mp-3778,Cr,mp-3778__mp-3778-EXAFS-Cr-K,equivalent
mp-377,Lu,mp-377__mp-377-EXAFS-Lu-K,single_site
mp-377,Rh,mp-377__mp-377-EXAFS-Rh-K,single_site
mp-37829,La,mp-37829__mp-37829-EXAFS-La-K,near_equivalent
mp-37829,Se,mp-37829__mp-37829-EXAFS-Se-K,near_equivalent
mp-37829,Tl,mp-37829__mp-37829-EXAFS-Tl-K,single_site
mp-3782,Nd,mp-3782__mp-3782-EXAFS-Nd-K,equivalent
mp-3782,O,mp-3782__mp-3782-EXAFS-O-K,near_equivalent
mp-37836,Al,mp-37836__mp-37836-EXAFS-Al-K,equivalent
mp-37839,Ru,mp-37839__mp-37839-EXAFS-Ru-K,single_site
mp-37859,Pr,mp-37859__mp-37859-EXAFS-Pr-K,equivalent
mp-37859,Se,mp-37859__mp-37859-EXAFS-Se-K,equivalent
mp-37859,Sr,mp-37859__mp-37859-EXAFS-Sr-K,equivalent
mp-3785,Ga,mp-3785__mp-3785-EXAFS-Ga-K,equivalent
mp-3785,Te,mp-3785__mp-3785-EXAFS-Te-K,equivalent
mp-3785,Tl,mp-3785__mp-3785-EXAFS-Tl-K,equivalent
mp-37873,Er,mp-37873__mp-37873-EXAFS-Er-K,equivalent
mp-37873,Li,mp-37873__mp-37873-EXAFS-Li-K,near_equivalent
mp-3787,Fe,mp-3787__mp-3787-EXAFS-Fe-K,equivalent
mp-3787,Rb,mp-3787__mp-3787-EXAFS-Rb-K,equivalent
mp-3788,Al,mp-3788__mp-3788-EXAFS-Al-K,near_equivalent
mp-3788,Sr,mp-3788__mp-3788-EXAFS-Sr-K,equivalent
mp-378,Er,mp-378__mp-378-EXAFS-Er-K,equivalent
mp-378,Si,mp-378__mp-378-EXAFS-Si-K,equivalent
mp-3790,Sr,mp-3790__mp-3790-EXAFS-Sr-K,equivalent
mp-37919,Br,mp-37919__mp-37919-EXAFS-Br-K,equivalent
mp-37919,C,mp-37919__mp-37919-EXAFS-C-K,equivalent
mp-37919,Y,mp-37919__mp-37919-EXAFS-Y-K,equivalent
mp-3791,Co,mp-3791__mp-3791-EXAFS-Co-K,equivalent
mp-3791,Sc,mp-3791__mp-3791-EXAFS-Sc-K,single_site
mp-3791,Sn,mp-3791__mp-3791-EXAFS-Sn-K,single_site
mp-37923,Ag,mp-37923__mp-37923-EXAFS-Ag-K,single_site
mp-37923,Sm,mp-37923__mp-37923-EXAFS-Sm-K,near_equivalent
mp-3792,Al,mp-3792__mp-3792-EXAFS-Al-K,equivalent
mp-3792,O,mp-3792__mp-3792-EXAFS-O-K,near_equivalent
mp-3792,Y,mp-3792__mp-3792-EXAFS-Y-K,equivalent
mp-37947,O,mp-37947__mp-37947-EXAFS-O-K,near_equivalent
mp-37949,Ag,mp-37949__mp-37949-EXAFS-Ag-K,equivalent
mp-37949,Nd,mp-37949__mp-37949-EXAFS-Nd-K,equivalent
mp-37949,Si,mp-37949__mp-37949-EXAFS-Si-K,equivalent
mp-37950,W,mp-37950__mp-37950-EXAFS-W-K,equivalent
mp-3795,F,mp-3795__mp-3795-EXAFS-F-K,equivalent
mp-3795,Na,mp-3795__mp-3795-EXAFS-Na-K,equivalent
mp-3795,Zn,mp-3795__mp-3795-EXAFS-Zn-K,equivalent
mp-3797,As,mp-3797__mp-3797-EXAFS-As-K,equivalent
mp-37990,P,mp-37990__mp-37990-EXAFS-P-K,equivalent
mp-3799,F,mp-3799__mp-3799-EXAFS-F-K,equivalent
mp-3799,Gd,mp-3799__mp-3799-EXAFS-Gd-K,equivalent
mp-3799,S,mp-3799__mp-3799-EXAFS-S-K,equivalent
mp-379,Ag,mp-379__mp-379-EXAFS-Ag-K,single_site
mp-379,Se,mp-379__mp-379-EXAFS-Se-K,single_site
mp-3802,Al,mp-3802__mp-3802-EXAFS-Al-K,equivalent
mp-38035,C,mp-38035__mp-38035-EXAFS-C-K,equivalent
mp-38035,O,mp-38035__mp-38035-EXAFS-O-K,equivalent
mp-38035,Sr,mp-38035__mp-38035-EXAFS-Sr-K,equivalent
mp-3803,Al,mp-3803__mp-3803-EXAFS-Al-K,equivalent
mp-3803,C,mp-3803__mp-3803-EXAFS-C-K,near_equivalent
mp-3804,P,mp-3804__mp-3804-EXAFS-P-K,equivalent
mp-3804,Ru,mp-3804__mp-3804-EXAFS-Ru-K,equivalent
mp-3804,Sr,mp-3804__mp-3804-EXAFS-Sr-K,single_site
mp-3805,Al,mp-3805__mp-3805-EXAFS-Al-K,single_site
mp-3805,B,mp-3805__mp-3805-EXAFS-B-K,equivalent
mp-3805,Fe,mp-3805__mp-3805-EXAFS-Fe-K,equivalent
mp-38070,O,mp-38070__mp-38070-EXAFS-O-K,equivalent
mp-38070,Rb,mp-38070__mp-38070-EXAFS-Rb-K,equivalent
mp-38070,Te,mp-38070__mp-38070-EXAFS-Te-K,equivalent
mp-3807,Al,mp-3807__mp-3807-EXAFS-Al-K,equivalent
mp-3807,Cd,mp-3807__mp-3807-EXAFS-Cd-K,equivalent
mp-3807,Se,mp-3807__mp-3807-EXAFS-Se-K,equivalent
mp-3808,K,mp-3808__mp-3808-EXAFS-K-K,equivalent
mp-3808,U,mp-3808__mp-3808-EXAFS-U-K,single_site
mp-38102,Ce,mp-38102__mp-38102-EXAFS-Ce-K,single_site
mp-38103,Cl,mp-38103__mp-38103-EXAFS-Cl-K,single_site
mp-38103,Na,mp-38103__mp-38103-EXAFS-Na-K,single_site
mp-38103,O,mp-38103__mp-38103-EXAFS-O-K,equivalent
mp-3810,As,mp-3810__mp-3810-EXAFS-As-K,equivalent
mp-3810,Hg,mp-3810__mp-3810-EXAFS-Hg-K,single_site
mp-3810,O,mp-3810__mp-3810-EXAFS-O-K,equivalent
mp-38125,Cd,mp-38125__mp-38125-EXAFS-Cd-K,equivalent
mp-38125,Se,mp-38125__mp-38125-EXAFS-Se-K,equivalent
mp-38125,Sm,mp-38125__mp-38125-EXAFS-Sm-K,equivalent
mp-3813,Ba,mp-3813__mp-3813-EXAFS-Ba-K,equivalent
mp-3813,Zr,mp-3813__mp-3813-EXAFS-Zr-K,single_site
mp-38152,Se,mp-38152__mp-38152-EXAFS-Se-K,equivalent
mp-38152,Sm,mp-38152__mp-38152-EXAFS-Sm-K,equivalent
mp-38152,Sr,mp-38152__mp-38152-EXAFS-Sr-K,equivalent
mp-38194,F,mp-38194__mp-38194-EXAFS-F-K,single_site
mp-38194,O,mp-38194__mp-38194-EXAFS-O-K,single_site
mp-38194,Y,mp-38194__mp-38194-EXAFS-Y-K,single_site
mp-381,Ru,mp-381__mp-381-EXAFS-Ru-K,single_site
mp-381,Si,mp-381__mp-381-EXAFS-Si-K,single_site
mp-38200,Li,mp-38200__mp-38200-EXAFS-Li-K,equivalent
mp-38200,P,mp-38200__mp-38200-EXAFS-P-K,equivalent
mp-38200,S,mp-38200__mp-38200-EXAFS-S-K,equivalent
mp-38212,Ta,mp-38212__mp-38212-EXAFS-Ta-K,equivalent
mp-38212,Tl,mp-38212__mp-38212-EXAFS-Tl-K,equivalent
mp-38222,C,mp-38222__mp-38222-EXAFS-C-K,single_site
mp-38222,N,mp-38222__mp-38222-EXAFS-N-K,single_site
mp-38222,Na,mp-38222__mp-38222-EXAFS-Na-K,single_site
mp-3824,Ni,mp-3824__mp-3824-EXAFS-Ni-K,equivalent
mp-38257,W,mp-38257__mp-38257-EXAFS-W-K,equivalent
mp-3827,Fe,mp-3827__mp-3827-EXAFS-Fe-K,equivalent
mp-3827,K,mp-3827__mp-3827-EXAFS-K-K,equivalent
mp-3827,S,mp-3827__mp-3827-EXAFS-S-K,equivalent
mp-38280,Li,mp-38280__mp-38280-EXAFS-Li-K,equivalent
mp-38280,O,mp-38280__mp-38280-EXAFS-O-K,equivalent
mp-38280,Ti,mp-38280__mp-38280-EXAFS-Ti-K,equivalent
mp-3828,Al,mp-3828__mp-3828-EXAFS-Al-K,equivalent
mp-3828,Ba,mp-3828__mp-3828-EXAFS-Ba-K,equivalent
mp-3828,O,mp-3828__mp-3828-EXAFS-O-K,equivalent
mp-38292,Bi,mp-38292__mp-38292-EXAFS-Bi-K,equivalent
mp-38292,Sm,mp-38292__mp-38292-EXAFS-Sm-K,equivalent
mp-38292,Te,mp-38292__mp-38292-EXAFS-Te-K,equivalent
mp-3829,As,mp-3829__mp-3829-EXAFS-As-K,equivalent
mp-3829,Cd,mp-3829__mp-3829-EXAFS-Cd-K,equivalent
mp-3829,Sn,mp-3829__mp-3829-EXAFS-Sn-K,equivalent
mp-382,As,mp-382__mp-382-EXAFS-As-K,equivalent
mp-382,Th,mp-382__mp-382-EXAFS-Th-K,equivalent
mp-3830,As,mp-3830__mp-3830-EXAFS-As-K,equivalent
mp-3830,Ni,mp-3830__mp-3830-EXAFS-Ni-K,equivalent
mp-3830,S,mp-3830__mp-3830-EXAFS-S-K,equivalent
mp-3833,Al,mp-3833__mp-3833-EXAFS-Al-K,equivalent
mp-3833,Mg,mp-3833__mp-3833-EXAFS-Mg-K,single_site
mp-3833,Si,mp-3833__mp-3833-EXAFS-Si-K,equivalent
mp-3835,Ba,mp-3835__mp-3835-EXAFS-Ba-K,single_site
mp-3835,Mo,mp-3835__mp-3835-EXAFS-Mo-K,equivalent
mp-3839,Cu,mp-3839__mp-3839-EXAFS-Cu-K,equivalent
mp-3839,Ga,mp-3839__mp-3839-EXAFS-Ga-K,equivalent
mp-3839,Te,mp-3839__mp-3839-EXAFS-Te-K,equivalent
mp-38417,Ba,mp-38417__mp-38417-EXAFS-Ba-K,equivalent
mp-38417,Ce,mp-38417__mp-38417-EXAFS-Ce-K,equivalent
mp-38417,S,mp-38417__mp-38417-EXAFS-S-K,equivalent
mp-38418,Ti,mp-38418__mp-38418-EXAFS-Ti-K,equivalent
mp-38418,Tm,mp-38418__mp-38418-EXAFS-Tm-K,equivalent
mp-3846,B,mp-3846__mp-3846-EXAFS-B-K,single_site
mp-3846,La,mp-3846__mp-3846-EXAFS-La-K,single_site
mp-3846,Pd,mp-3846__mp-3846-EXAFS-Pd-K,equivalent
mp-3847,C,mp-3847__mp-3847-EXAFS-C-K,equivalent
mp-3847,Co,mp-3847__mp-3847-EXAFS-Co-K,single_site
mp-3847,Dy,mp-3847__mp-3847-EXAFS-Dy-K,single_site
mp-38487,Bi,mp-38487__mp-38487-EXAFS-Bi-K,single_site
mp-3848,Ba,mp-3848__mp-3848-EXAFS-Ba-K,equivalent
mp-3849,Fe,mp-3849__mp-3849-EXAFS-Fe-K,equivalent
mp-3849,S,mp-3849__mp-3849-EXAFS-S-K,equivalent
mp-3849,Tl,mp-3849__mp-3849-EXAFS-Tl-K,equivalent
mp-384,Mg,mp-384__mp-384-EXAFS-Mg-K,equivalent
mp-384,P,mp-384__mp-384-EXAFS-P-K,equivalent
mp-38505,Cu,mp-38505__mp-38505-EXAFS-Cu-K,equivalent
mp-38505,Ga,mp-38505__mp-38505-EXAFS-Ga-K,equivalent
mp-38505,Se,mp-38505__mp-38505-EXAFS-Se-K,equivalent
mp-38511,S,mp-38511__mp-38511-EXAFS-S-K,equivalent
mp-3852,Cu,mp-3852__mp-3852-EXAFS-Cu-K,equivalent
mp-3854,Mn,mp-3854__mp-3854-EXAFS-Mn-K,equivalent
mp-3854,Si,mp-3854__mp-3854-EXAFS-Si-K,equivalent
mp-3854,Y,mp-3854__mp-3854-EXAFS-Y-K,single_site
mp-3857,O,mp-3857__mp-3857-EXAFS-O-K,near_equivalent
mp-3857,P,mp-3857__mp-3857-EXAFS-P-K,equivalent
mp-3858,Na,mp-3858__mp-3858-EXAFS-Na-K,equivalent
mp-3858,O,mp-3858__mp-3858-EXAFS-O-K,equivalent
mp-3858,Ta,mp-3858__mp-3858-EXAFS-Ta-K,equivalent
mp-38593,As,mp-38593__mp-38593-EXAFS-As-K,equivalent
mp-38593,Se,mp-38593__mp-38593-EXAFS-Se-K,equivalent
mp-38593,Sm,mp-38593__mp-38593-EXAFS-Sm-K,equivalent
mp-3861,Al,mp-3861__mp-3861-EXAFS-Al-K,single_site
mp-3861,Mo,mp-3861__mp-3861-EXAFS-Mo-K,equivalent
mp-3867,B,mp-3867__mp-3867-EXAFS-B-K,near_equivalent
mp-38683,Ni,mp-38683__mp-38683-EXAFS-Ni-K,equivalent
mp-38684,Mg,mp-38684__mp-38684-EXAFS-Mg-K,equivalent
mp-38695,Li,mp-38695__mp-38695-EXAFS-Li-K,equivalent
mp-38695,Se,mp-38695__mp-38695-EXAFS-Se-K,equivalent
mp-38695,Tb,mp-38695__mp-38695-EXAFS-Tb-K,equivalent
mp-3870,Nb,mp-3870__mp-3870-EXAFS-Nb-K,near_equivalent
mp-38725,B,mp-38725__mp-38725-EXAFS-B-K,equivalent
mp-38725,Na,mp-38725__mp-38725-EXAFS-Na-K,equivalent
mp-38728,Er,mp-38728__mp-38728-EXAFS-Er-K,equivalent
mp-38728,S,mp-38728__mp-38728-EXAFS-S-K,equivalent
mp-38728,Sr,mp-38728__mp-38728-EXAFS-Sr-K,equivalent
mp-38771,Gd,mp-38771__mp-38771-EXAFS-Gd-K,equivalent
mp-38771,Mg,mp-38771__mp-38771-EXAFS-Mg-K,equivalent
mp-38771,S,mp-38771__mp-38771-EXAFS-S-K,equivalent
mp-38805,Ag,mp-38805__mp-38805-EXAFS-Ag-K,single_site
mp-38805,Sm,mp-38805__mp-38805-EXAFS-Sm-K,near_equivalent
mp-38807,Re,mp-38807__mp-38807-EXAFS-Re-K,equivalent
mp-38818,B,mp-38818__mp-38818-EXAFS-B-K,equivalent
mp-38818,Hf,mp-38818__mp-38818-EXAFS-Hf-K,single_site
mp-38818,Nb,mp-38818__mp-38818-EXAFS-Nb-K,single_site
mp-3881,Ba,mp-3881__mp-3881-EXAFS-Ba-K,equivalent
mp-3881,Zn,mp-3881__mp-3881-EXAFS-Zn-K,equivalent
mp-38843,Ca,mp-38843__mp-38843-EXAFS-Ca-K,single_site
mp-38843,O,mp-38843__mp-38843-EXAFS-O-K,equivalent
mp-38843,Ta,mp-38843__mp-38843-EXAFS-Ta-K,equivalent
mp-3884,Ho,mp-3884__mp-3884-EXAFS-Ho-K,equivalent
mp-3884,Sn,mp-3884__mp-3884-EXAFS-Sn-K,equivalent
mp-38856,Fe,mp-38856__mp-38856-EXAFS-Fe-K,equivalent
mp-3886,Al,mp-3886__mp-3886-EXAFS-Al-K,equivalent
mp-3886,C,mp-3886__mp-3886-EXAFS-C-K,equivalent
mp-3886,Zr,mp-3886__mp-3886-EXAFS-Zr-K,equivalent
mp-38870,Ca,mp-38870__mp-38870-EXAFS-Ca-K,equivalent
mp-3887,Ga,mp-3887__mp-3887-EXAFS-Ga-K,equivalent
mp-3887,Li,mp-3887__mp-3887-EXAFS-Li-K,equivalent
mp-3887,N,mp-3887__mp-3887-EXAFS-N-K,near_equivalent
mp-3889,B,mp-3889__mp-3889-EXAFS-B-K,equivalent
mp-3889,Na,mp-3889__mp-3889-EXAFS-Na-K,equivalent
mp-388,Er,mp-388__mp-388-EXAFS-Er-K,single_site
mp-388,Pb,mp-388__mp-388-EXAFS-Pb-K,equivalent
mp-38901,Nd,mp-38901__mp-38901-EXAFS-Nd-K,equivalent
mp-38901,S,mp-38901__mp-38901-EXAFS-S-K,equivalent
mp-38901,Sm,mp-38901__mp-38901-EXAFS-Sm-K,equivalent
mp-38931,S,mp-38931__mp-38931-EXAFS-S-K,equivalent
mp-38931,Sm,mp-38931__mp-38931-EXAFS-Sm-K,equivalent
mp-38931,Tb,mp-38931__mp-38931-EXAFS-Tb-K,equivalent
mp-3893,B,mp-3893__mp-3893-EXAFS-B-K,equivalent
mp-3893,Co,mp-3893__mp-3893-EXAFS-Co-K,equivalent
mp-3893,Tb,mp-3893__mp-3893-EXAFS-Tb-K,single_site
mp-38950,Ce,mp-38950__mp-38950-EXAFS-Ce-K,near_equivalent
mp-38951,Mg,mp-38951__mp-38951-EXAFS-Mg-K,equivalent
mp-3895,Ho,mp-3895__mp-3895-EXAFS-Ho-K,single_site
mp-3895,Rh,mp-3895__mp-3895-EXAFS-Rh-K,equivalent
mp-3895,Si,mp-3895__mp-3895-EXAFS-Si-K,equivalent
mp-38972,Re,mp-38972__mp-38972-EXAFS-Re-K,equivalent
mp-38994,Al,mp-38994__mp-38994-EXAFS-Al-K,single_site
mp-38994,Na,mp-38994__mp-38994-EXAFS-Na-K,single_site
mp-38994,Si,mp-38994__mp-38994-EXAFS-Si-K,near_equivalent
mp-389,Pd,mp-389__mp-389-EXAFS-Pd-K,equivalent
mp-389,Si,mp-389__mp-389-EXAFS-Si-K,equivalent
mp-38,Pr,mp-38__mp-38-EXAFS-Pr-K,equivalent
mp-39008,Al,mp-39008__mp-39008-EXAFS-Al-K,equivalent
mp-39008,Br,mp-39008__mp-39008-EXAFS-Br-K,equivalent
mp-39010,Mg,mp-39010__mp-39010-EXAFS-Mg-K,equivalent
mp-39025,F,mp-39025__mp-39025-EXAFS-F-K,equivalent
mp-39025,Nb,mp-39025__mp-39025-EXAFS-Nb-K,equivalent
mp-39025,O,mp-39025__mp-39025-EXAFS-O-K,near_equivalent
mp-3904,Ge,mp-3904__mp-3904-EXAFS-Ge-K,equivalent
mp-3904,Mg,mp-3904__mp-3904-EXAFS-Mg-K,equivalent
mp-3904,O,mp-3904__mp-3904-EXAFS-O-K,equivalent
mp-39066,Cs,mp-39066__mp-39066-EXAFS-Cs-K,near_equivalent
mp-39066,U,mp-39066__mp-39066-EXAFS-U-K,near_equivalent
mp-39091,Co,mp-39091__mp-39091-EXAFS-Co-K,near_equivalent
mp-3909,Al,mp-3909__mp-3909-EXAFS-Al-K,single_site
mp-3909,Co,mp-3909__mp-3909-EXAFS-Co-K,equivalent
mp-3909,Zr,mp-3909__mp-3909-EXAFS-Zr-K,single_site
mp-390,O,mp-390__mp-390-EXAFS-O-K,equivalent
mp-390,Ti,mp-390__mp-390-EXAFS-Ti-K,equivalent
mp-39123,Si,mp-39123__mp-39123-EXAFS-Si-K,equivalent
mp-39144,Li,mp-39144__mp-39144-EXAFS-Li-K,single_site
mp-39144,Pr,mp-39144__mp-39144-EXAFS-Pr-K,single_site
mp-39144,Sr,mp-39144__mp-39144-EXAFS-Sr-K,single_site
mp-39144,Te,mp-39144__mp-39144-EXAFS-Te-K,single_site
mp-39159,Ca,mp-39159__mp-39159-EXAFS-Ca-K,equivalent
mp-39159,Cr,mp-39159__mp-39159-EXAFS-Cr-K,equivalent
mp-39159,La,mp-39159__mp-39159-EXAFS-La-K,equivalent
mp-39159,Ti,mp-39159__mp-39159-EXAFS-Ti-K,equivalent
mp-3915,Ba,mp-3915__mp-3915-EXAFS-Ba-K,single_site
mp-3915,Hg,mp-3915__mp-3915-EXAFS-Hg-K,single_site
mp-3915,O,mp-3915__mp-3915-EXAFS-O-K,equivalent
mp-39160,Ca,mp-39160__mp-39160-EXAFS-Ca-K,equivalent
mp-39160,Fe,mp-39160__mp-39160-EXAFS-Fe-K,equivalent
mp-39160,P,mp-39160__mp-39160-EXAFS-P-K,equivalent
mp-39160,Ti,mp-39160__mp-39160-EXAFS-Ti-K,equivalent
mp-39167,Al,mp-39167__mp-39167-EXAFS-Al-K,equivalent
mp-39167,Ca,mp-39167__mp-39167-EXAFS-Ca-K,equivalent
mp-39167,Sc,mp-39167__mp-39167-EXAFS-Sc-K,equivalent
mp-39167,Si,mp-39167__mp-39167-EXAFS-Si-K,equivalent
