# purpose: exp5_training_pool
# These samples have site_equivalence_tag in {incompat, near_equivalent_multiset_mismatch}.
# Excluded from Exp4 training. Reserved for Exp5 if a site-averaging strategy is implemented.
# See Step 2.5 Phase D / F report for rationale.
sample_name,mp_id,center_element,original_split,tag,max_shell1_MAE
mp-650816__mp-650816-EXAFS-V-K,mp-650816,V,train,incompat,999.0
mp-650817__mp-650817-EXAFS-K-K,mp-650817,K,train,incompat,999.0
mp-650817__mp-650817-EXAFS-O-K,mp-650817,O,train,incompat,999.0
mp-650840__mp-650840-EXAFS-Bi-K,mp-650840,Bi,holdout,incompat,999.0
mp-650840__mp-650840-EXAFS-In-K,mp-650840,In,holdout,incompat,999.0
mp-650840__mp-650840-EXAFS-Pb-K,mp-650840,Pb,holdout,incompat,999.0
mp-650840__mp-650840-EXAFS-S-K,mp-650840,S,holdout,incompat,999.0
mp-650841__mp-650841-EXAFS-Br-K,mp-650841,Br,train,incompat,999.0
mp-650841__mp-650841-EXAFS-Ga-K,mp-650841,Ga,train,incompat,999.0
mp-650858__mp-650858-EXAFS-C-K,mp-650858,C,train,incompat,999.0
mp-650858__mp-650858-EXAFS-Co-K,mp-650858,Co,train,incompat,999.0
mp-650858__mp-650858-EXAFS-O-K,mp-650858,O,train,incompat,999.0
mp-650908__mp-650908-EXAFS-Mo-K,mp-650908,Mo,train,incompat,999.0
mp-650908__mp-650908-EXAFS-O-K,mp-650908,O,train,incompat,999.0
mp-650928__mp-650928-EXAFS-K-K,mp-650928,K,val,incompat,999.0
mp-650928__mp-650928-EXAFS-Nb-K,mp-650928,Nb,val,incompat,999.0
mp-650928__mp-650928-EXAFS-O-K,mp-650928,O,val,incompat,999.0
mp-650929__mp-650929-EXAFS-O-K,mp-650929,O,train,incompat,999.0
mp-650929__mp-650929-EXAFS-Ti-K,mp-650929,Ti,train,incompat,999.0
mp-650954__mp-650954-EXAFS-O-K,mp-650954,O,train,incompat,999.0
mp-650960__mp-650960-EXAFS-O-K,mp-650960,O,train,incompat,0.12112
mp-650968__mp-650968-EXAFS-B-K,mp-650968,B,val,incompat,999.0
mp-650968__mp-650968-EXAFS-Fe-K,mp-650968,Fe,val,incompat,999.0
mp-650968__mp-650968-EXAFS-Nd-K,mp-650968,Nd,val,incompat,999.0
mp-650978__mp-650978-EXAFS-O-K,mp-650978,O,train,incompat,999.0
mp-650978__mp-650978-EXAFS-Ru-K,mp-650978,Ru,train,incompat,999.0
mp-650978__mp-650978-EXAFS-S-K,mp-650978,S,train,incompat,999.0
mp-650984__mp-650984-EXAFS-C-K,mp-650984,C,train,incompat,999.0
mp-650984__mp-650984-EXAFS-O-K,mp-650984,O,train,incompat,999.0
mp-650984__mp-650984-EXAFS-Ru-K,mp-650984,Ru,train,incompat,999.0
mp-650996__mp-650996-EXAFS-C-K,mp-650996,C,train,incompat,999.0
mp-650996__mp-650996-EXAFS-Ru-K,mp-650996,Ru,train,incompat,999.0
mp-650__mp-650-EXAFS-Be-K,mp-650,Be,train,incompat,999.0
mp-651024__mp-651024-EXAFS-Ge-K,mp-651024,Ge,train,incompat,999.0
mp-651048__mp-651048-EXAFS-Ag-K,mp-651048,Ag,train,incompat,999.0
mp-651048__mp-651048-EXAFS-O-K,mp-651048,O,train,incompat,999.0
mp-651051__mp-651051-EXAFS-C-K,mp-651051,C,train,incompat,999.0
mp-651051__mp-651051-EXAFS-O-K,mp-651051,O,train,incompat,999.0
mp-651051__mp-651051-EXAFS-W-K,mp-651051,W,train,incompat,999.0
mp-651073__mp-651073-EXAFS-As-K,mp-651073,As,val,incompat,999.0
mp-651073__mp-651073-EXAFS-F-K,mp-651073,F,val,incompat,999.0
mp-651075__mp-651075-EXAFS-O-K,mp-651075,O,train,incompat,999.0
mp-651087__mp-651087-EXAFS-Gd-K,mp-651087,Gd,train,incompat,999.0
mp-651087__mp-651087-EXAFS-Ge-K,mp-651087,Ge,train,incompat,999.0
mp-651087__mp-651087-EXAFS-O-K,mp-651087,O,train,incompat,999.0
mp-651106__mp-651106-EXAFS-O-K,mp-651106,O,holdout,incompat,999.0
mp-651106__mp-651106-EXAFS-Se-K,mp-651106,Se,holdout,incompat,999.0
mp-651121__mp-651121-EXAFS-Cs-K,mp-651121,Cs,train,near_equivalent,0.09068
mp-651121__mp-651121-EXAFS-I-K,mp-651121,I,train,incompat,999.0
mp-651154__mp-651154-EXAFS-F-K,mp-651154,F,train,incompat,999.0
mp-651154__mp-651154-EXAFS-S-K,mp-651154,S,train,incompat,0.94868
mp-651155__mp-651155-EXAFS-I-K,mp-651155,I,train,incompat,999.0
mp-651155__mp-651155-EXAFS-Te-K,mp-651155,Te,train,incompat,999.0
mp-651160__mp-651160-EXAFS-Cl-K,mp-651160,Cl,val,incompat,999.0
mp-651160__mp-651160-EXAFS-Gd-K,mp-651160,Gd,val,incompat,999.0
mp-651161__mp-651161-EXAFS-As-K,mp-651161,As,train,incompat,999.0
mp-651161__mp-651161-EXAFS-F-K,mp-651161,F,train,incompat,999.0
mp-651161__mp-651161-EXAFS-Se-K,mp-651161,Se,train,incompat,999.0
mp-651173__mp-651173-EXAFS-K-K,mp-651173,K,train,incompat,999.0
mp-651175__mp-651175-EXAFS-Ce-K,mp-651175,Ce,train,incompat,999.0
mp-651178__mp-651178-EXAFS-O-K,mp-651178,O,test,incompat,999.0
mp-651217__mp-651217-EXAFS-F-K,mp-651217,F,test,incompat,999.0
mp-651231__mp-651231-EXAFS-C-K,mp-651231,C,train,incompat,999.0
mp-651231__mp-651231-EXAFS-O-K,mp-651231,O,train,incompat,999.0
mp-651231__mp-651231-EXAFS-Ru-K,mp-651231,Ru,train,incompat,999.0
mp-651268__mp-651268-EXAFS-S-K,mp-651268,S,train,incompat,999.0
mp-651271__mp-651271-EXAFS-Co-K,mp-651271,Co,train,incompat,999.0
mp-651271__mp-651271-EXAFS-O-K,mp-651271,O,train,incompat,999.0
mp-651279__mp-651279-EXAFS-C-K,mp-651279,C,train,incompat,999.0
mp-651279__mp-651279-EXAFS-Co-K,mp-651279,Co,train,incompat,999.0
mp-651279__mp-651279-EXAFS-O-K,mp-651279,O,train,incompat,999.0
mp-651301__mp-651301-EXAFS-Mo-K,mp-651301,Mo,train,incompat,999.0
mp-651311__mp-651311-EXAFS-Cu-K,mp-651311,Cu,test,incompat,999.0
mp-651311__mp-651311-EXAFS-O-K,mp-651311,O,test,incompat,999.0
mp-651311__mp-651311-EXAFS-W-K,mp-651311,W,test,incompat,999.0
mp-651332__mp-651332-EXAFS-Br-K,mp-651332,Br,train,incompat,999.0
mp-651332__mp-651332-EXAFS-Se-K,mp-651332,Se,train,incompat,999.0
mp-651347__mp-651347-EXAFS-K-K,mp-651347,K,test,incompat,999.0
mp-651347__mp-651347-EXAFS-Mo-K,mp-651347,Mo,test,incompat,999.0
mp-651347__mp-651347-EXAFS-Se-K,mp-651347,Se,test,incompat,999.0
mp-651358__mp-651358-EXAFS-Cl-K,mp-651358,Cl,train,incompat,999.0
mp-651406__mp-651406-EXAFS-C-K,mp-651406,C,train,incompat,999.0
mp-651406__mp-651406-EXAFS-Fe-K,mp-651406,Fe,train,incompat,999.0
mp-651406__mp-651406-EXAFS-In-K,mp-651406,In,train,incompat,999.0
mp-651406__mp-651406-EXAFS-Mn-K,mp-651406,Mn,train,incompat,999.0
mp-651406__mp-651406-EXAFS-O-K,mp-651406,O,train,incompat,999.0
mp-651409__mp-651409-EXAFS-Cl-K,mp-651409,Cl,train,incompat,999.0
mp-651409__mp-651409-EXAFS-Hf-K,mp-651409,Hf,train,incompat,999.0
mp-651434__mp-651434-EXAFS-K-K,mp-651434,K,train,incompat,999.0
mp-651434__mp-651434-EXAFS-O-K,mp-651434,O,train,incompat,999.0
mp-651461__mp-651461-EXAFS-C-K,mp-651461,C,train,incompat,999.0
mp-651461__mp-651461-EXAFS-Co-K,mp-651461,Co,train,incompat,999.0
mp-651461__mp-651461-EXAFS-O-K,mp-651461,O,train,incompat,999.0
mp-651461__mp-651461-EXAFS-S-K,mp-651461,S,train,incompat,999.0
mp-6514__mp-6514-EXAFS-O-K,mp-6514,O,train,incompat,999.0
mp-651582__mp-651582-EXAFS-In-K,mp-651582,In,train,incompat,999.0
mp-651582__mp-651582-EXAFS-Te-K,mp-651582,Te,train,incompat,999.0
mp-651601__mp-651601-EXAFS-O-K,mp-651601,O,train,incompat,999.0
mp-651682__mp-651682-EXAFS-B-K,mp-651682,B,train,incompat,999.0
mp-651682__mp-651682-EXAFS-O-K,mp-651682,O,train,incompat,999.0
mp-651688__mp-651688-EXAFS-Ag-K,mp-651688,Ag,train,incompat,999.0
mp-651688__mp-651688-EXAFS-O-K,mp-651688,O,train,incompat,999.0
mp-651688__mp-651688-EXAFS-Si-K,mp-651688,Si,train,incompat,999.0
mp-651706__mp-651706-EXAFS-Cu-K,mp-651706,Cu,train,incompat,999.0
mp-651707__mp-651707-EXAFS-O-K,mp-651707,O,train,incompat,999.0
mp-651710__mp-651710-EXAFS-Ce-K,mp-651710,Ce,train,incompat,999.0
mp-651723__mp-651723-EXAFS-C-K,mp-651723,C,train,incompat,999.0
mp-651724__mp-651724-EXAFS-C-K,mp-651724,C,train,incompat,999.0
mp-651724__mp-651724-EXAFS-O-K,mp-651724,O,train,incompat,999.0
mp-651726__mp-651726-EXAFS-O-K,mp-651726,O,train,incompat,999.0
mp-651728__mp-651728-EXAFS-Sb-K,mp-651728,Sb,train,incompat,999.0
mp-651741__mp-651741-EXAFS-Se-K,mp-651741,Se,val,incompat,999.0
mp-651768__mp-651768-EXAFS-Cs-K,mp-651768,Cs,train,incompat,999.0
mp-651768__mp-651768-EXAFS-F-K,mp-651768,F,train,incompat,999.0
mp-651772__mp-651772-EXAFS-Te-K,mp-651772,Te,train,incompat,999.0
mp-651786__mp-651786-EXAFS-Ca-K,mp-651786,Ca,val,incompat,999.0
mp-651786__mp-651786-EXAFS-O-K,mp-651786,O,val,incompat,999.0
mp-651786__mp-651786-EXAFS-Pb-K,mp-651786,Pb,val,incompat,999.0
mp-651806__mp-651806-EXAFS-C-K,mp-651806,C,train,incompat,999.0
mp-651806__mp-651806-EXAFS-Re-K,mp-651806,Re,train,incompat,999.0
mp-651814__mp-651814-EXAFS-O-K,mp-651814,O,train,incompat,999.0
mp-651836__mp-651836-EXAFS-Bi-K,mp-651836,Bi,val,incompat,999.0
mp-651836__mp-651836-EXAFS-Cl-K,mp-651836,Cl,val,incompat,999.0
mp-651839__mp-651839-EXAFS-Br-K,mp-651839,Br,train,incompat,999.0
mp-651839__mp-651839-EXAFS-Hg-K,mp-651839,Hg,train,incompat,999.0
mp-651839__mp-651839-EXAFS-O-K,mp-651839,O,train,incompat,999.0
mp-651847__mp-651847-EXAFS-Ge-K,mp-651847,Ge,train,incompat,999.0
mp-651847__mp-651847-EXAFS-O-K,mp-651847,O,train,incompat,999.0
mp-651870__mp-651870-EXAFS-Pb-K,mp-651870,Pb,train,incompat,999.0
mp-651900__mp-651900-EXAFS-Ce-K,mp-651900,Ce,train,incompat,999.0
mp-651900__mp-651900-EXAFS-Si-K,mp-651900,Si,train,incompat,999.0
mp-651907__mp-651907-EXAFS-Cl-K,mp-651907,Cl,train,incompat,999.0
mp-651934__mp-651934-EXAFS-O-K,mp-651934,O,train,incompat,999.0
mp-651934__mp-651934-EXAFS-P-K,mp-651934,P,train,incompat,999.0
mp-651951__mp-651951-EXAFS-O-K,mp-651951,O,train,incompat,999.0
mp-651961__mp-651961-EXAFS-I-K,mp-651961,I,train,incompat,999.0
mp-651961__mp-651961-EXAFS-Nb-K,mp-651961,Nb,train,incompat,999.0
mp-651961__mp-651961-EXAFS-Te-K,mp-651961,Te,train,incompat,999.0
mp-651970__mp-651970-EXAFS-O-K,mp-651970,O,train,incompat,999.0
mp-651997__mp-651997-EXAFS-Fe-K,mp-651997,Fe,test,incompat,0.12056
mp-651997__mp-651997-EXAFS-Ge-K,mp-651997,Ge,test,incompat,999.0
mp-651997__mp-651997-EXAFS-O-K,mp-651997,O,test,incompat,999.0
mp-652001__mp-652001-EXAFS-Cl-K,mp-652001,Cl,train,incompat,999.0
mp-652025__mp-652025-EXAFS-Na-K,mp-652025,Na,train,incompat,999.0
mp-652025__mp-652025-EXAFS-O-K,mp-652025,O,train,incompat,999.0
mp-652025__mp-652025-EXAFS-Si-K,mp-652025,Si,train,incompat,999.0
mp-652036__mp-652036-EXAFS-Fe-K,mp-652036,Fe,train,incompat,999.0
mp-652036__mp-652036-EXAFS-P-K,mp-652036,P,train,incompat,999.0
mp-652044__mp-652044-EXAFS-Ce-K,mp-652044,Ce,train,incompat,999.0
mp-652044__mp-652044-EXAFS-Se-K,mp-652044,Se,train,incompat,999.0
mp-652048__mp-652048-EXAFS-O-K,mp-652048,O,train,incompat,999.0
mp-652068__mp-652068-EXAFS-K-K,mp-652068,K,train,near_equivalent,0.05606
mp-652068__mp-652068-EXAFS-O-K,mp-652068,O,train,incompat,999.0
mp-652092__mp-652092-EXAFS-Fe-K,mp-652092,Fe,test,incompat,999.0
mp-6520__mp-6520-EXAFS-O-K,mp-6520,O,train,incompat,999.0
mp-652101__mp-652101-EXAFS-Rh-K,mp-652101,Rh,train,incompat,999.0
mp-652101__mp-652101-EXAFS-Zn-K,mp-652101,Zn,train,incompat,999.0
mp-652144__mp-652144-EXAFS-Mo-K,mp-652144,Mo,train,incompat,999.0
mp-652144__mp-652144-EXAFS-O-K,mp-652144,O,train,incompat,999.0
mp-652180__mp-652180-EXAFS-C-K,mp-652180,C,train,incompat,999.0
mp-652180__mp-652180-EXAFS-Cl-K,mp-652180,Cl,train,incompat,999.0
mp-652195__mp-652195-EXAFS-O-K,mp-652195,O,train,incompat,999.0
mp-6521__mp-6521-EXAFS-O-K,mp-6521,O,train,incompat,999.0
mp-652200__mp-652200-EXAFS-C-K,mp-652200,C,train,incompat,999.0
mp-652220__mp-652220-EXAFS-N-K,mp-652220,N,train,incompat,999.0
mp-652224__mp-652224-EXAFS-Mo-K,mp-652224,Mo,train,incompat,999.0
mp-652224__mp-652224-EXAFS-O-K,mp-652224,O,train,incompat,999.0
mp-652224__mp-652224-EXAFS-Rb-K,mp-652224,Rb,train,incompat,999.0
mp-652260__mp-652260-EXAFS-Rb-K,mp-652260,Rb,val,incompat,999.0
mp-652274__mp-652274-EXAFS-Cl-K,mp-652274,Cl,train,incompat,999.0
mp-652274__mp-652274-EXAFS-Ge-K,mp-652274,Ge,train,incompat,999.0
mp-652274__mp-652274-EXAFS-Ru-K,mp-652274,Ru,train,incompat,999.0
mp-652282__mp-652282-EXAFS-O-K,mp-652282,O,train,incompat,999.0
mp-652282__mp-652282-EXAFS-W-K,mp-652282,W,train,incompat,999.0
mp-652326__mp-652326-EXAFS-Fe-K,mp-652326,Fe,train,incompat,999.0
mp-652326__mp-652326-EXAFS-O-K,mp-652326,O,train,incompat,999.0
mp-652337__mp-652337-EXAFS-C-K,mp-652337,C,train,incompat,999.0
mp-652337__mp-652337-EXAFS-O-K,mp-652337,O,train,incompat,999.0
mp-652337__mp-652337-EXAFS-Te-K,mp-652337,Te,train,incompat,999.0
mp-652353__mp-652353-EXAFS-N-K,mp-652353,N,train,incompat,999.0
mp-652364__mp-652364-EXAFS-Cl-K,mp-652364,Cl,train,incompat,999.0
mp-652364__mp-652364-EXAFS-N-K,mp-652364,N,train,incompat,999.0
mp-652366__mp-652366-EXAFS-O-K,mp-652366,O,train,incompat,999.0
mp-652366__mp-652366-EXAFS-Pb-K,mp-652366,Pb,train,incompat,999.0
mp-652399__mp-652399-EXAFS-Li-K,mp-652399,Li,train,incompat,999.0
mp-652407__mp-652407-EXAFS-C-K,mp-652407,C,train,incompat,999.0
mp-652407__mp-652407-EXAFS-Ru-K,mp-652407,Ru,train,incompat,999.0
mp-652425__mp-652425-EXAFS-Fe-K,mp-652425,Fe,train,incompat,999.0
mp-652425__mp-652425-EXAFS-Ge-K,mp-652425,Ge,train,incompat,999.0
mp-652471__mp-652471-EXAFS-O-K,mp-652471,O,train,incompat,999.0
mp-652471__mp-652471-EXAFS-P-K,mp-652471,P,train,incompat,999.0
mp-652479__mp-652479-EXAFS-Li-K,mp-652479,Li,train,incompat,999.0
mp-652479__mp-652479-EXAFS-O-K,mp-652479,O,train,incompat,999.0
mp-652479__mp-652479-EXAFS-P-K,mp-652479,P,train,incompat,999.0
mp-6524__mp-6524-EXAFS-O-K,mp-6524,O,train,incompat,999.0
mp-652534__mp-652534-EXAFS-Cu-K,mp-652534,Cu,train,incompat,999.0
mp-652534__mp-652534-EXAFS-O-K,mp-652534,O,train,near_equivalent,0.034
mp-652548__mp-652548-EXAFS-O-K,mp-652548,O,val,near_equivalent,0.03519
mp-652550__mp-652550-EXAFS-C-K,mp-652550,C,train,incompat,999.0
mp-652550__mp-652550-EXAFS-Er-K,mp-652550,Er,train,incompat,999.0
mp-652550__mp-652550-EXAFS-Si-K,mp-652550,Si,train,incompat,999.0
mp-652621__mp-652621-EXAFS-Br-K,mp-652621,Br,train,incompat,999.0
mp-652621__mp-652621-EXAFS-In-K,mp-652621,In,train,incompat,999.0
mp-652663__mp-652663-EXAFS-K-K,mp-652663,K,train,incompat,999.0
mp-652663__mp-652663-EXAFS-S-K,mp-652663,S,train,incompat,999.0
mp-652683__mp-652683-EXAFS-Ba-K,mp-652683,Ba,train,incompat,999.0
mp-652683__mp-652683-EXAFS-Fe-K,mp-652683,Fe,train,incompat,999.0
mp-652683__mp-652683-EXAFS-O-K,mp-652683,O,train,incompat,999.0
mp-652695__mp-652695-EXAFS-Cl-K,mp-652695,Cl,train,incompat,999.0
mp-6526__mp-6526-EXAFS-O-K,mp-6526,O,train,incompat,999.0
mp-652774__mp-652774-EXAFS-O-K,mp-652774,O,train,incompat,999.0
mp-652776__mp-652776-EXAFS-O-K,mp-652776,O,train,incompat,999.0
mp-652776__mp-652776-EXAFS-Rb-K,mp-652776,Rb,train,incompat,999.0
mp-652781__mp-652781-EXAFS-Bi-K,mp-652781,Bi,train,incompat,999.0
mp-652781__mp-652781-EXAFS-O-K,mp-652781,O,train,incompat,999.0
mp-652781__mp-652781-EXAFS-Sr-K,mp-652781,Sr,train,incompat,999.0
mp-652791__mp-652791-EXAFS-C-K,mp-652791,C,train,incompat,999.0
mp-652791__mp-652791-EXAFS-O-K,mp-652791,O,train,incompat,999.0
mp-652791__mp-652791-EXAFS-Re-K,mp-652791,Re,train,incompat,999.0
mp-652806__mp-652806-EXAFS-B-K,mp-652806,B,train,incompat,999.0
mp-652806__mp-652806-EXAFS-Ni-K,mp-652806,Ni,train,incompat,999.0
mp-652806__mp-652806-EXAFS-O-K,mp-652806,O,train,incompat,999.0
mp-652854__mp-652854-EXAFS-C-K,mp-652854,C,train,incompat,999.0
mp-652854__mp-652854-EXAFS-O-K,mp-652854,O,train,incompat,999.0
mp-652866__mp-652866-EXAFS-K-K,mp-652866,K,train,incompat,999.0
mp-652901__mp-652901-EXAFS-Cs-K,mp-652901,Cs,train,incompat,999.0
mp-652901__mp-652901-EXAFS-O-K,mp-652901,O,train,incompat,999.0
mp-652961__mp-652961-EXAFS-Ge-K,mp-652961,Ge,val,incompat,999.0
mp-652961__mp-652961-EXAFS-La-K,mp-652961,La,val,incompat,999.0
mp-652961__mp-652961-EXAFS-O-K,mp-652961,O,val,incompat,999.0
mp-653005__mp-653005-EXAFS-Fe-K,mp-653005,Fe,val,incompat,999.0
mp-653005__mp-653005-EXAFS-O-K,mp-653005,O,val,incompat,999.0
mp-653062__mp-653062-EXAFS-Cl-K,mp-653062,Cl,holdout,incompat,999.0
mp-653062__mp-653062-EXAFS-Mo-K,mp-653062,Mo,holdout,incompat,999.0
mp-653096__mp-653096-EXAFS-Cl-K,mp-653096,Cl,train,incompat,0.57444
mp-653154__mp-653154-EXAFS-Ba-K,mp-653154,Ba,train,incompat,999.0
mp-653154__mp-653154-EXAFS-Ca-K,mp-653154,Ca,train,incompat,999.0
mp-653154__mp-653154-EXAFS-Cu-K,mp-653154,Cu,train,incompat,999.0
mp-653154__mp-653154-EXAFS-O-K,mp-653154,O,train,incompat,999.0
mp-653182__mp-653182-EXAFS-K-K,mp-653182,K,holdout,incompat,999.0
mp-653182__mp-653182-EXAFS-O-K,mp-653182,O,holdout,incompat,999.0
mp-653182__mp-653182-EXAFS-S-K,mp-653182,S,holdout,incompat,999.0
mp-653243__mp-653243-EXAFS-C-K,mp-653243,C,train,incompat,999.0
mp-653243__mp-653243-EXAFS-O-K,mp-653243,O,train,incompat,999.0
mp-653243__mp-653243-EXAFS-Ru-K,mp-653243,Ru,train,incompat,999.0
mp-653248__mp-653248-EXAFS-B-K,mp-653248,B,val,incompat,999.0
mp-653248__mp-653248-EXAFS-Cl-K,mp-653248,Cl,val,incompat,999.0
mp-653248__mp-653248-EXAFS-Cr-K,mp-653248,Cr,val,incompat,999.0
mp-653248__mp-653248-EXAFS-O-K,mp-653248,O,val,incompat,999.0
mp-653267__mp-653267-EXAFS-C-K,mp-653267,C,train,incompat,999.0
mp-653267__mp-653267-EXAFS-Fe-K,mp-653267,Fe,train,incompat,999.0
mp-653267__mp-653267-EXAFS-O-K,mp-653267,O,train,incompat,999.0
mp-653267__mp-653267-EXAFS-Sn-K,mp-653267,Sn,train,incompat,999.0
mp-6532__mp-6532-EXAFS-Ca-K,mp-6532,Ca,val,incompat,999.0
mp-6532__mp-6532-EXAFS-O-K,mp-6532,O,val,incompat,999.0
mp-653337__mp-653337-EXAFS-O-K,mp-653337,O,train,incompat,999.0
mp-653429__mp-653429-EXAFS-Mn-K,mp-653429,Mn,train,incompat,999.0
mp-653429__mp-653429-EXAFS-O-K,mp-653429,O,train,near_equivalent,0.06726
mp-653450__mp-653450-EXAFS-Ag-K,mp-653450,Ag,train,incompat,999.0
mp-653450__mp-653450-EXAFS-As-K,mp-653450,As,train,incompat,999.0
mp-653450__mp-653450-EXAFS-O-K,mp-653450,O,train,incompat,999.0
mp-653554__mp-653554-EXAFS-O-K,mp-653554,O,train,incompat,999.0
mp-653554__mp-653554-EXAFS-Sb-K,mp-653554,Sb,train,incompat,999.0
mp-653554__mp-653554-EXAFS-Te-K,mp-653554,Te,train,incompat,999.0
mp-653559__mp-653559-EXAFS-P-K,mp-653559,P,train,incompat,999.0
mp-653560__mp-653560-EXAFS-F-K,mp-653560,F,train,incompat,999.0
mp-653560__mp-653560-EXAFS-Sr-K,mp-653560,Sr,train,incompat,999.0
mp-653561__mp-653561-EXAFS-S-K,mp-653561,S,train,incompat,999.0
mp-653562__mp-653562-EXAFS-Ag-K,mp-653562,Ag,test,incompat,999.0
mp-653562__mp-653562-EXAFS-N-K,mp-653562,N,test,incompat,999.0
mp-653562__mp-653562-EXAFS-O-K,mp-653562,O,test,incompat,999.0
mp-653569__mp-653569-EXAFS-Al-K,mp-653569,Al,train,near_equivalent,0.03648
mp-653569__mp-653569-EXAFS-O-K,mp-653569,O,train,incompat,999.0
mp-653569__mp-653569-EXAFS-P-K,mp-653569,P,train,incompat,999.0
mp-653586__mp-653586-EXAFS-Cl-K,mp-653586,Cl,train,incompat,999.0
mp-653586__mp-653586-EXAFS-N-K,mp-653586,N,train,incompat,999.0
mp-653596__mp-653596-EXAFS-C-K,mp-653596,C,train,incompat,999.0
mp-653596__mp-653596-EXAFS-Fe-K,mp-653596,Fe,train,incompat,999.0
mp-6535__mp-6535-EXAFS-Al-K,mp-6535,Al,holdout,incompat,999.0
mp-6535__mp-6535-EXAFS-O-K,mp-6535,O,holdout,incompat,999.0
mp-653602__mp-653602-EXAFS-C-K,mp-653602,C,train,incompat,999.0
mp-653602__mp-653602-EXAFS-O-K,mp-653602,O,train,incompat,999.0
mp-653602__mp-653602-EXAFS-Os-K,mp-653602,Os,train,incompat,999.0
mp-653602__mp-653602-EXAFS-S-K,mp-653602,S,train,incompat,999.0
mp-653631__mp-653631-EXAFS-Ba-K,mp-653631,Ba,train,incompat,999.0
mp-653631__mp-653631-EXAFS-Na-K,mp-653631,Na,train,incompat,999.0
mp-653697__mp-653697-EXAFS-Ta-K,mp-653697,Ta,train,incompat,999.0
mp-653697__mp-653697-EXAFS-Te-K,mp-653697,Te,train,incompat,999.0
mp-653758__mp-653758-EXAFS-Cl-K,mp-653758,Cl,train,incompat,999.0
mp-653758__mp-653758-EXAFS-Ru-K,mp-653758,Ru,train,incompat,999.0
mp-653758__mp-653758-EXAFS-S-K,mp-653758,S,train,incompat,999.0
mp-653763__mp-653763-EXAFS-O-K,mp-653763,O,train,incompat,999.0
mp-653763__mp-653763-EXAFS-Si-K,mp-653763,Si,train,incompat,999.0
mp-653781__mp-653781-EXAFS-Nb-K,mp-653781,Nb,train,incompat,999.0
mp-653781__mp-653781-EXAFS-O-K,mp-653781,O,train,incompat,999.0
mp-653788__mp-653788-EXAFS-O-K,mp-653788,O,val,incompat,999.0
mp-6537__mp-6537-EXAFS-Ge-K,mp-6537,Ge,train,incompat,999.0
mp-6537__mp-6537-EXAFS-O-K,mp-6537,O,train,incompat,999.0
mp-653811__mp-653811-EXAFS-Cu-K,mp-653811,Cu,holdout,incompat,999.0
mp-653811__mp-653811-EXAFS-O-K,mp-653811,O,holdout,incompat,999.0
mp-653817__mp-653817-EXAFS-Fe-K,mp-653817,Fe,holdout,incompat,999.0
mp-653823__mp-653823-EXAFS-Cl-K,mp-653823,Cl,train,incompat,999.0
mp-653838__mp-653838-EXAFS-Fe-K,mp-653838,Fe,train,incompat,999.0
mp-653838__mp-653838-EXAFS-Si-K,mp-653838,Si,train,incompat,999.0
mp-653838__mp-653838-EXAFS-Zr-K,mp-653838,Zr,train,incompat,999.0
mp-653840__mp-653840-EXAFS-O-K,mp-653840,O,train,incompat,999.0
mp-653861__mp-653861-EXAFS-K-K,mp-653861,K,train,incompat,999.0
mp-653861__mp-653861-EXAFS-O-K,mp-653861,O,train,incompat,999.0
mp-653861__mp-653861-EXAFS-Si-K,mp-653861,Si,train,incompat,999.0
mp-653887__mp-653887-EXAFS-O-K,mp-653887,O,train,incompat,999.0
mp-653925__mp-653925-EXAFS-O-K,mp-653925,O,train,incompat,999.0
mp-653930__mp-653930-EXAFS-Cl-K,mp-653930,Cl,train,incompat,999.0
mp-653930__mp-653930-EXAFS-O-K,mp-653930,O,train,incompat,999.0
mp-653930__mp-653930-EXAFS-Pb-K,mp-653930,Pb,train,incompat,999.0
mp-653973__mp-653973-EXAFS-K-K,mp-653973,K,train,incompat,999.0
mp-653973__mp-653973-EXAFS-P-K,mp-653973,P,train,incompat,999.0
mp-653995__mp-653995-EXAFS-As-K,mp-653995,As,train,incompat,999.0
mp-653995__mp-653995-EXAFS-Cl-K,mp-653995,Cl,train,incompat,999.0
mp-653995__mp-653995-EXAFS-O-K,mp-653995,O,train,incompat,999.0
mp-653995__mp-653995-EXAFS-Pb-K,mp-653995,Pb,train,incompat,999.0
mp-6539__mp-6539-EXAFS-O-K,mp-6539,O,train,incompat,999.0
mp-6539__mp-6539-EXAFS-Rb-K,mp-6539,Rb,train,incompat,999.0
mp-654008__mp-654008-EXAFS-Cr-K,mp-654008,Cr,val,incompat,999.0
mp-654008__mp-654008-EXAFS-K-K,mp-654008,K,val,incompat,0.11529
mp-654008__mp-654008-EXAFS-S-K,mp-654008,S,val,incompat,999.0
mp-654033__mp-654033-EXAFS-Cu-K,mp-654033,Cu,train,incompat,999.0
mp-654033__mp-654033-EXAFS-La-K,mp-654033,La,train,incompat,999.0
mp-654051__mp-654051-EXAFS-I-K,mp-654051,I,train,incompat,999.0
mp-654051__mp-654051-EXAFS-Nb-K,mp-654051,Nb,train,incompat,999.0
mp-654080__mp-654080-EXAFS-La-K,mp-654080,La,train,incompat,999.0
mp-654080__mp-654080-EXAFS-Mo-K,mp-654080,Mo,train,incompat,999.0
